institute,program,paper,category,round,openScore,closeScore
IIT Indore,Grand Total,,OBC,3,756,338
IIT Indore,Grand Total,,OBC-PwD,3,311,311
IIT Indore,Grand Total,,SC,3,668,204
IIT Indore,Grand Total,,ST,3,546,222
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN THERMAL & FLUIDS ENGINEERING),,GEN,1,732,608
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN THERMAL & FLUIDS ENGINEERING),,OBC,1,592,549
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN THERMAL & FLUIDS ENGINEERING),,SC,1,532,483
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN THERMAL & FLUIDS ENGINEERING),,ST,1,314,314
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN THERMAL & FLUIDS ENGINEERING),,EWS,1,566,518
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MANUFACTURING ENGINEERING),,GEN,1,608,544
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MANUFACTURING ENGINEERING),,OBC,1,528,459
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MANUFACTURING ENGINEERING),,SC,1,483,443
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MANUFACTURING ENGINEERING),,ST,1,314,314
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MANUFACTURING ENGINEERING),,EWS,1,463,463
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MECHANICS AND DESIGN),,GEN,1,719,629
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MECHANICS AND DESIGN),,OBC,1,622,591
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MECHANICS AND DESIGN),,SC,1,539,532
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MECHANICS AND DESIGN),,ST,1,314,314
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MECHANICS AND DESIGN),,EWS,1,629,622
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN COMPUTATIONAL MECHANICS),,GEN,1,677,525
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN COMPUTATIONAL MECHANICS),,OBC,1,518,483
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN COMPUTATIONAL MECHANICS),,SC,1,483,322
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN COMPUTATIONAL MECHANICS),,ST,1,314,314
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN COMPUTATIONAL MECHANICS),,EWS,1,473,473
IIT Ropar,M.TECH ELECTRICAL ENGINEERING( SPECIALIZATION IN POWER ENGINEERING),,GEN,1,637,538
IIT Ropar,M.TECH ELECTRICAL ENGINEERING( SPECIALIZATION IN POWER ENGINEERING),,OBC,1,535,508
IIT Ropar,M.TECH ELECTRICAL ENGINEERING( SPECIALIZATION IN POWER ENGINEERING),,SC,1,476,437
IIT Ropar,M.TECH ELECTRICAL ENGINEERING( SPECIALIZATION IN POWER ENGINEERING),,ST,1,366,366
IIT Ropar,M.TECH ELECTRICAL ENGINEERING( SPECIALIZATION IN POWER ENGINEERING),,EWS,1,527,486
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN COMMUNICATION AND SIGNAL PROCESSING),,GEN,1,733,616
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN COMMUNICATION AND SIGNAL PROCESSING),,OBC,1,569,514
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN COMMUNICATION AND SIGNAL PROCESSING),,SC,1,534,434
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN COMMUNICATION AND SIGNAL PROCESSING),,ST,1,424,424
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN COMMUNICATION AND SIGNAL PROCESSING),,EWS,1,479,479
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & VLSI DESIGN),,GEN,1,733,635
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & VLSI DESIGN),,OBC,1,616,581
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & VLSI DESIGN),,SC,1,534,522
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & VLSI DESIGN),,ST,1,459,424
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & VLSI DESIGN),,EWS,1,616,584
IIT Ropar,M.TECH ARTIFICIAL INTELLIGENCE,,GEN,1,792,744
IIT Ropar,M.TECH ARTIFICIAL INTELLIGENCE,,OBC,1,741,698
IIT Ropar,M.TECH ARTIFICIAL INTELLIGENCE,,SC,1,678,598
IIT Ropar,M.TECH ARTIFICIAL INTELLIGENCE,,ST,1,440,440
IIT Ropar,M.TECH ARTIFICIAL INTELLIGENCE,,EWS,1,727,727
IIT Ropar,M.TECH COMPUTER SCIENCE & ENGINEERING,,GEN,1,793,760
IIT Ropar,M.TECH COMPUTER SCIENCE & ENGINEERING,,OBC,1,752,741
IIT Ropar,M.TECH COMPUTER SCIENCE & ENGINEERING,,SC,1,678,615
IIT Ropar,M.TECH COMPUTER SCIENCE & ENGINEERING,,ST,1,473,473
IIT Ropar,M.TECH COMPUTER SCIENCE & ENGINEERING,,EWS,1,760,727
IIT Ropar,M.TECH CIVIL ENGINEERING (SPECIALIZATION IN STRUCTURAL ENGINEERING AND GEOMECHANICS),,GEN,1,667,595
IIT Ropar,M.TECH CIVIL ENGINEERING (SPECIALIZATION IN STRUCTURAL ENGINEERING AND GEOMECHANICS),,OBC,1,579,528
IIT Ropar,M.TECH CIVIL ENGINEERING (SPECIALIZATION IN STRUCTURAL ENGINEERING AND GEOMECHANICS),,SC,1,488,484
IIT Ropar,M.TECH CIVIL ENGINEERING (SPECIALIZATION IN STRUCTURAL ENGINEERING AND GEOMECHANICS),,ST,1,370,370
IIT Ropar,M.TECH CIVIL ENGINEERING (SPECIALIZATION IN STRUCTURAL ENGINEERING AND GEOMECHANICS),,EWS,1,554,554
IIT Ropar,M.TECH CIVIL ENGINEERING(SPECIALIZATION IN WATER RESOURCES AND ENVIRONMENT),,GEN,1,614,502
IIT Ropar,M.TECH CIVIL ENGINEERING(SPECIALIZATION IN WATER RESOURCES AND ENVIRONMENT),,OBC,1,490,469
IIT Ropar,M.TECH CIVIL ENGINEERING(SPECIALIZATION IN WATER RESOURCES AND ENVIRONMENT),,SC,1,488,419
IIT Ropar,M.TECH CIVIL ENGINEERING(SPECIALIZATION IN WATER RESOURCES AND ENVIRONMENT),,ST,1,370,370
IIT Ropar,M.TECH CIVIL ENGINEERING(SPECIALIZATION IN WATER RESOURCES AND ENVIRONMENT),,EWS,1,401,401
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN THERMAL & FLUIDS ENGINEERING),,GEN,2,615,573
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN THERMAL & FLUIDS ENGINEERING),,OBC,2,542,515
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN THERMAL & FLUIDS ENGINEERING),,SC,2,383,352
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN THERMAL & FLUIDS ENGINEERING),,ST,2,279,279
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN THERMAL & FLUIDS ENGINEERING),,EWS,2,518,463
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MANUFACTURING ENGINEERING),,GEN,2,544,494
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MANUFACTURING ENGINEERING),,OBC,2,528,445
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MANUFACTURING ENGINEERING),,SC,2,442,434
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MANUFACTURING ENGINEERING),,ST,2,302,302
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MANUFACTURING ENGINEERING),,EWS,2,418,418
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MECHANICS AND,,GEN,2,629,587
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MECHANICS AND,,OBC,2,618,549
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MECHANICS AND,,SC,2,539,483
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MECHANICS AND,,ST,2,311,311
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MECHANICS AND,,EWS,2,573,566
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN COMPUTATIONAL MECHANICS),,GEN,2,580,504
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN COMPUTATIONAL MECHANICS),,OBC,2,518,480
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN COMPUTATIONAL MECHANICS),,SC,2,322,276
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN COMPUTATIONAL MECHANICS),,ST,2,311,311
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN COMPUTATIONAL MECHANICS),,EWS,2,473,473
IIT Ropar,M.TECH ELECTRICAL ENGINEERING ( SPECIALIZATION IN POWER ENGINEERING),,GEN,2,637,535
IIT Ropar,M.TECH ELECTRICAL ENGINEERING ( SPECIALIZATION IN POWER ENGINEERING),,OBC,2,531,492
IIT Ropar,M.TECH ELECTRICAL ENGINEERING ( SPECIALIZATION IN POWER ENGINEERING),,SC,2,437,413
IIT Ropar,M.TECH ELECTRICAL ENGINEERING ( SPECIALIZATION IN POWER ENGINEERING),,ST,2,366,366
IIT Ropar,M.TECH ELECTRICAL ENGINEERING ( SPECIALIZATION IN POWER ENGINEERING),,EWS,2,486,480
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN COMMUNICATION AND SIGNAL PROCESSING),,GEN,2,635,561
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN COMMUNICATION AND SIGNAL PROCESSING),,OBC,2,514,499
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN COMMUNICATION AND SIGNAL PROCESSING),,SC,2,434,420
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN COMMUNICATION AND SIGNAL PROCESSING),,ST,2,299,299
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN COMMUNICATION AND SIGNAL PROCESSING),,EWS,2,479,479
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & VLSI DESIGN),,GEN,2,659,616
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & VLSI DESIGN),,OBC,2,584,569
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & VLSI DESIGN),,SC,2,522,475
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & VLSI DESIGN),,ST,2,370,366
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & VLSI DESIGN),,EWS,2,584,579
IIT Ropar,M.TECH ARTIFICIAL INTELLIGENCE,,GEN,2,792,741
IIT Ropar,M.TECH ARTIFICIAL INTELLIGENCE,,OBC,2,689,671
IIT Ropar,M.TECH ARTIFICIAL INTELLIGENCE,,SC,2,577,573
IIT Ropar,M.TECH ARTIFICIAL INTELLIGENCE,,ST,2,417,417
IIT Ropar,M.TECH ARTIFICIAL INTELLIGENCE,,EWS,2,724,724
IIT Ropar,M.TECH COMPUTER SCIENCE & ENGINEERING,,GEN,2,793,754
IIT Ropar,M.TECH COMPUTER SCIENCE & ENGINEERING,,OBC,2,744,727
IIT Ropar,M.TECH COMPUTER SCIENCE & ENGINEERING,,SC,2,615,579
IIT Ropar,M.TECH COMPUTER SCIENCE & ENGINEERING,,ST,2,473,473
IIT Ropar,M.TECH COMPUTER SCIENCE & ENGINEERING,,EWS,2,724,724
IIT Ropar,M.TECH CIVIL ENGINEERING (SPECIALIZATION IN STRUCTURAL ENGINEERING AND GEOMECHANICS),,GEN,2,579,550
IIT Ropar,M.TECH CIVIL ENGINEERING (SPECIALIZATION IN STRUCTURAL ENGINEERING AND GEOMECHANICS),,OBC,2,517,514
IIT Ropar,M.TECH CIVIL ENGINEERING (SPECIALIZATION IN STRUCTURAL ENGINEERING AND GEOMECHANICS),,SC,2,488,431
IIT Ropar,M.TECH CIVIL ENGINEERING (SPECIALIZATION IN STRUCTURAL ENGINEERING AND GEOMECHANICS),,ST,2,370,370
IIT Ropar,M.TECH CIVIL ENGINEERING (SPECIALIZATION IN STRUCTURAL ENGINEERING AND GEOMECHANICS),,EWS,2,547,547
IIT Ropar,M.TECH CIVIL ENGINEERING (SPECIALIZATION IN RESOURCES AND ENVIRONMENT),,GEN,2,505,482
IIT Ropar,M.TECH CIVIL ENGINEERING (SPECIALIZATION IN RESOURCES AND ENVIRONMENT),,OBC,2,479,445
IIT Ropar,M.TECH CIVIL ENGINEERING (SPECIALIZATION IN RESOURCES AND ENVIRONMENT),,SC,2,419,374
IIT Ropar,M.TECH CIVIL ENGINEERING (SPECIALIZATION IN RESOURCES AND ENVIRONMENT),,ST,2,340,340
IIT Ropar,M.TECH CIVIL ENGINEERING (SPECIALIZATION IN RESOURCES AND ENVIRONMENT),,EWS,2,400,400
IIT Ropar,M.TECH BIOMEDICAL ENGINEERING,,GEN,2,681,597
IIT Ropar,M.TECH BIOMEDICAL ENGINEERING,,OBC,2,532,520
IIT Ropar,M.TECH BIOMEDICAL ENGINEERING,,SC,2,492,445
IIT Ropar,M.TECH BIOMEDICAL ENGINEERING,,ST,2,272,272
IIT Ropar,M.TECH BIOMEDICAL ENGINEERING,,EWS,2,597,585
IIT Ropar,M.TECH CHEMICAL ENGINEERING METALLURGICAL AND MATERIALS,,GEN,2,535,447
IIT Ropar,M.TECH CHEMICAL ENGINEERING METALLURGICAL AND MATERIALS,,OBC,2,448,394
IIT Ropar,M.TECH CHEMICAL ENGINEERING METALLURGICAL AND MATERIALS,,SC,2,359,354
IIT Ropar,M.TECH CHEMICAL ENGINEERING METALLURGICAL AND MATERIALS,,ST,2,301,301
IIT Ropar,M.TECH CHEMICAL ENGINEERING METALLURGICAL AND MATERIALS,,EWS,2,398,398
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN THERMAL & FLUIDS ENGINEERING),,GEN,3,615,546
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN THERMAL & FLUIDS ENGINEERING),,OBC,3,535,497
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN THERMAL & FLUIDS ENGINEERING),,SC,3,351,351
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN THERMAL & FLUIDS ENGINEERING),,ST,3,279,279
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN THERMAL & FLUIDS ENGINEERING),,EWS,3,456,456
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MANUFACTURING ENGINEERING),,GEN,3,483,463
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MANUFACTURING ENGINEERING),,OBC,3,442,421
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MANUFACTURING ENGINEERING),,SC,3,434,387
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MANUFACTURING ENGINEERING),,EWS,3,418,418
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MECHANICS AND DESIGN),,GEN,3,611,580
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MECHANICS AND DESIGN),,OBC,3,549,525
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MECHANICS AND DESIGN),,SC,3,456,443
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MECHANICS AND DESIGN),,ST,3,279,279
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN MECHANICS AND DESIGN),,EWS,3,559,549
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN COMPUTATIONAL MECHANICS),,GEN,3,511,483
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN COMPUTATIONAL MECHANICS),,OBC,3,518,511
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN COMPUTATIONAL MECHANICS),,SC,3,322,276
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN COMPUTATIONAL MECHANICS),,ST,3,279,279
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION IN COMPUTATIONAL MECHANICS),,EWS,3,473,473
IIT Ropar,M.TECH ELECTRICAL ENGINEERING( SPECIALIZATION IN POWER ENGINEERING),,GEN,3,637,527
IIT Ropar,M.TECH ELECTRICAL ENGINEERING( SPECIALIZATION IN POWER ENGINEERING),,OBC,3,531,472
IIT Ropar,M.TECH ELECTRICAL ENGINEERING( SPECIALIZATION IN POWER ENGINEERING),,SC,3,437,413
IIT Ropar,M.TECH ELECTRICAL ENGINEERING( SPECIALIZATION IN POWER ENGINEERING),,ST,3,366,366
IIT Ropar,M.TECH ELECTRICAL ENGINEERING( SPECIALIZATION IN POWER ENGINEERING),,EWS,3,486,429
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN COMMUNICATION AND SIGNAL PROCESSING),,GEN,3,569,553
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN COMMUNICATION AND SIGNAL PROCESSING),,OBC,3,514,499
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN COMMUNICATION AND SIGNAL PROCESSING),,SC,3,412,401
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN COMMUNICATION AND SIGNAL PROCESSING),,ST,3,299,299
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN COMMUNICATION AND SIGNAL PROCESSING),,EWS,3,479,475
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & DESIGN),,GEN,3,659,616
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & DESIGN),,OBC,3,584,569
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & DESIGN),,SC,3,475,440
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & DESIGN),,ST,3,370,366
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & DESIGN),,EWS,3,584,557
IIT Ropar,M.TECH ARTIFICIAL INTELLIGENCE,,GEN,3,792,734
IIT Ropar,M.TECH ARTIFICIAL INTELLIGENCE,,OBC,3,689,668
IIT Ropar,M.TECH ARTIFICIAL INTELLIGENCE,,SC,3,572,564
IIT Ropar,M.TECH ARTIFICIAL INTELLIGENCE,,ST,3,417,417
IIT Ropar,M.TECH ARTIFICIAL INTELLIGENCE,,EWS,3,724,724
IIT Ropar,M.TECH COMPUTER SCIENCE & ENGINEERING,,GEN,3,793,747
IIT Ropar,M.TECH COMPUTER SCIENCE & ENGINEERING,,OBC,3,731,718
IIT Ropar,M.TECH COMPUTER SCIENCE & ENGINEERING,,SC,3,572,564
IIT Ropar,M.TECH COMPUTER SCIENCE & ENGINEERING,,ST,3,473,473
IIT Ropar,M.TECH COMPUTER SCIENCE & ENGINEERING,,EWS,3,724,718
IIT Ropar,M.TECH CIVIL (SPECIALIZATION IN STRUCTURAL AND GEOMECHANICS),,GEN,3,554,541
IIT Ropar,M.TECH CIVIL (SPECIALIZATION IN STRUCTURAL AND GEOMECHANICS),,OBC,3,514,507
IIT Ropar,M.TECH CIVIL (SPECIALIZATION IN STRUCTURAL AND GEOMECHANICS),,SC,3,488,431
IIT Ropar,M.TECH CIVIL (SPECIALIZATION IN STRUCTURAL AND GEOMECHANICS),,ST,3,370,370
IIT Ropar,M.TECH CIVIL (SPECIALIZATION IN STRUCTURAL AND GEOMECHANICS),,EWS,3,503,503
IIT Ropar,M.TECH CIVIL ON IN WATER RESOURCES AND ENVIRONMENT),,GEN,3,505,463
IIT Ropar,M.TECH CIVIL ON IN WATER RESOURCES AND ENVIRONMENT),,OBC,3,469,423
IIT Ropar,M.TECH CIVIL ON IN WATER RESOURCES AND ENVIRONMENT),,SC,3,374,366
IIT Ropar,M.TECH CIVIL ON IN WATER RESOURCES AND ENVIRONMENT),,ST,3,314,314
IIT Ropar,M.TECH CIVIL ON IN WATER RESOURCES AND ENVIRONMENT),,EWS,3,392,392
IIT Ropar,M.TECH BIOMEDICAL ENGINEERING,,GEN,3,597,585
IIT Ropar,M.TECH BIOMEDICAL ENGINEERING,,OBC,3,530,513
IIT Ropar,M.TECH BIOMEDICAL ENGINEERING,,SC,3,440,429
IIT Ropar,M.TECH BIOMEDICAL ENGINEERING,,ST,3,255,255
IIT Ropar,M.TECH BIOMEDICAL ENGINEERING,,EWS,3,585,576
IIT Ropar,M.TECH CHEMICAL ENGINEERING METALLURGICAL AND MATERIALS ENGINEERING,,GEN,3,535,433
IIT Ropar,M.TECH CHEMICAL ENGINEERING METALLURGICAL AND MATERIALS ENGINEERING,,OBC,3,448,379
IIT Ropar,M.TECH CHEMICAL ENGINEERING METALLURGICAL AND MATERIALS ENGINEERING,,SC,3,359,354
IIT Ropar,M.TECH CHEMICAL ENGINEERING METALLURGICAL AND MATERIALS ENGINEERING,,ST,3,232,232
IIT Ropar,M.TECH CHEMICAL ENGINEERING METALLURGICAL AND MATERIALS ENGINEERING,,EWS,3,398,398
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION THERMAL & FLUIDS,,GEN,4,542,518
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION THERMAL & FLUIDS,,OBC,4,511,494
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION THERMAL & FLUIDS,,SC,4,328,328
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION THERMAL & FLUIDS,,ST,4,262,262
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION THERMAL & FLUIDS,,EWS,4,456,452
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION MANUFACTURING ENGINEERING),,GEN,4,483,459
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION MANUFACTURING ENGINEERING),,OBC,4,434,411
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION MANUFACTURING ENGINEERING),,SC,4,434,362
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION MANUFACTURING ENGINEERING),,EWS,4,418,418
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION MECHANICS AND DESIGN),,GEN,4,611,575
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION MECHANICS AND DESIGN),,OBC,4,535,518
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION MECHANICS AND DESIGN),,SC,4,456,434
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION MECHANICS AND DESIGN),,ST,4,279,279
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION MECHANICS AND DESIGN),,EWS,4,549,542
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION COMPUTATIONAL MECHANICS),,GEN,4,511,473
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION COMPUTATIONAL MECHANICS),,OBC,4,480,463
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION COMPUTATIONAL MECHANICS),,SC,4,281,276
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION COMPUTATIONAL MECHANICS),,ST,4,248,248
IIT Ropar,M.TECH MECHANICAL ENGINEERING (SPECIALIZATION COMPUTATIONAL MECHANICS),,EWS,4,467,467
IIT Ropar,M.TECH ELECTRICAL ENGINEERING( SPECIALIZATION POWER ENGINEERING),,GEN,4,527,519
IIT Ropar,M.TECH ELECTRICAL ENGINEERING( SPECIALIZATION POWER ENGINEERING),,OBC,4,476,468
IIT Ropar,M.TECH ELECTRICAL ENGINEERING( SPECIALIZATION POWER ENGINEERING),,SC,4,413,401
IIT Ropar,M.TECH ELECTRICAL ENGINEERING( SPECIALIZATION POWER ENGINEERING),,EWS,4,429,425
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN AND SIGNAL PROCESSING),,GEN,4,569,548
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN AND SIGNAL PROCESSING),,OBC,4,509,495
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN AND SIGNAL PROCESSING),,SC,4,412,390
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN AND SIGNAL PROCESSING),,ST,4,299,299
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN AND SIGNAL PROCESSING),,EWS,4,475,467
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & VLSI DESIGN),,GEN,4,635,600
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & VLSI DESIGN),,OBC,4,581,565
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & VLSI DESIGN),,SC,4,475,434
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & VLSI DESIGN),,ST,4,366,350
IIT Ropar,M.TECH ELECTRICAL ENGINEERING (SPECIALIZATION IN MICROELECTRONICS & VLSI DESIGN),,EWS,4,557,553
IIT Ropar,M.TECH ARTIFICIAL,,GEN,4,741,731
IIT Ropar,M.TECH ARTIFICIAL,,OBC,4,684,664
IIT Ropar,M.TECH ARTIFICIAL,,SC,4,552,552
IIT Ropar,M.TECH ARTIFICIAL,,ST,4,417,417
IIT Ropar,M.TECH ARTIFICIAL,,EWS,4,718,718
